,N_epi,Forward,Discard,Skip,Txed,AvgScore,MeanAoI(ms),MaxAoI(ms),AveConsPower(Watts)
0,758,83,97,68,10.0,"tensor([-427.7169], device='cuda:0')",21.775188291400312,41.499969363212585,0.11
0,759,90,92,73,10.0,"tensor([-413.7216], device='cuda:0')",20.713713007668655,41.249969601631165,0.11847
0,760,96,89,67,10.0,"tensor([-352.6713], device='cuda:0')",18.447410131043327,38.99997174739838,0.119515
0,761,89,92,77,9.0,"tensor([-423.0181], device='cuda:0')",20.872080432929735,42.24996864795685,0.121055
0,762,107,84,77,10.0,"tensor([-440.8305], device='cuda:0')",20.912300814429663,40.24997055530548,0.13574
0,763,96,93,67,10.0,"tensor([-386.7077], device='cuda:0')",19.37737246455633,40.24997055530548,0.12375
0,764,103,76,76,10.0,"tensor([-371.6495], device='cuda:0')",19.07449885362796,37.99997270107269,0.12914
0,765,111,79,64,10.0,"tensor([-350.0345], device='cuda:0')",18.195855897469958,35.749974846839905,0.1331
0,766,89,97,67,9.0,"tensor([-401.1650], device='cuda:0')",20.328051099192955,41.249969601631165,0.1199
0,767,100,87,71,10.0,"tensor([-395.8896], device='cuda:0')",19.76766521579004,39.49997127056122,0.126115
0,768,78,88,82,8.0,"tensor([-432.3524], device='cuda:0')",21.935470324880896,42.74996817111969,0.108295
0,769,97,82,73,9.0,"tensor([-373.6469], device='cuda:0')",19.3283618039762,38.749971985816956,0.121935
0,770,97,88,81,10.0,"tensor([-454.7582], device='cuda:0')",21.588332663794375,42.49996840953827,0.129635
0,771,112,79,66,8.0,"tensor([-352.1211], device='cuda:0')",18.05349171110918,36.49997413158417,0.13398
0,772,97,85,72,10.0,"tensor([-385.4126], device='cuda:0')",19.633846754376872,39.2499715089798,0.121935
0,773,87,99,74,10.0,"tensor([-443.3332], device='cuda:0')",21.497102174907923,43.24996769428253,0.117755
0,774,103,84,72,10.0,"tensor([-404.0507], device='cuda:0')",20.036667594002942,38.99997174739838,0.12914
0,775,96,87,76,10.0,"tensor([-430.8397], device='cuda:0')",21.135122366213604,40.999969840049744,0.124905
0,776,92,80,83,9.0,"tensor([-376.5681], device='cuda:0')",19.134302486975987,40.999969840049744,0.122925
0,777,104,96,66,10.0,"tensor([-428.4032], device='cuda:0')",20.507883924410482,40.4999703168869,0.133485
0,778,101,83,70,10.0,"tensor([-369.4232], device='cuda:0')",18.936012678698997,38.249972462654114,0.12661
0,779,92,87,84,10.0,"tensor([-449.4312], device='cuda:0')",21.586488684667664,42.74996817111969,0.124465
0,780,92,87,73,10.0,"tensor([-410.6958], device='cuda:0')",20.763876397413984,40.24997055530548,0.121385
0,781,99,86,74,9.0,"tensor([-396.7402], device='cuda:0')",19.748057861557108,39.99997079372406,0.126775
0,782,84,96,72,9.0,"tensor([-404.7742], device='cuda:0')",20.48197207550687,41.99996888637543,0.115115
0,783,86,71,84,10.0,"tensor([-351.0314], device='cuda:0')",19.006213052314223,38.749971985816956,0.1111
0,784,90,86,71,10.0,"tensor([-389.5932], device='cuda:0')",20.26415801407234,39.49997127056122,0.117315
0,785,92,82,74,8.0,"tensor([-357.2744], device='cuda:0')",18.87398109388267,38.99997174739838,0.12023
0,786,91,84,73,9.0,"tensor([-388.5490], device='cuda:0')",20.109867053519515,39.2499715089798,0.11781
0,787,86,88,82,9.0,"tensor([-444.4821], device='cuda:0')",21.908189657187904,42.49996840953827,0.11726
0,788,95,86,71,10.0,"tensor([-375.5963], device='cuda:0')",19.406734776150966,39.2499715089798,0.11979
0,789,97,83,77,9.0,"tensor([-443.6590], device='cuda:0')",21.772360250513263,39.99997079372406,0.127325
0,790,97,84,69,10.0,"tensor([-366.6807], device='cuda:0')",19.092988918721677,38.499972224235535,0.12386
0,791,93,95,66,9.0,"tensor([-386.4312], device='cuda:0')",19.69290180535122,40.4999703168869,0.12111
0,792,86,91,78,9.0,"tensor([-416.5564], device='cuda:0')",20.851948225834203,42.49996840953827,0.11572
0,793,100,98,60,10.0,"tensor([-406.9486], device='cuda:0')",20.20347632428039,39.49997127056122,0.12727
0,794,107,67,74,10.0,"tensor([-364.8272], device='cuda:0')",19.121964717651867,35.499975085258484,0.127655
0,795,85,100,72,10.0,"tensor([-428.5364], device='cuda:0')",21.161465739998025,42.99996793270111,0.11792
0,796,87,103,74,10.0,"tensor([-463.4699], device='cuda:0')",22.068168167518735,44.499966502189636,0.12045
0,797,95,80,83,9.0,"tensor([-396.8699], device='cuda:0')",19.82944561421236,40.999969840049744,0.125565
0,798,93,96,60,10.0,"tensor([-391.1385], device='cuda:0')",20.183723001557603,38.99997174739838,0.119185
0,799,96,63,84,10.0,"tensor([-338.4642], device='cuda:0')",18.30630434036337,36.74997389316559,0.11913
0,800,95,95,62,9.0,"tensor([-368.7355], device='cuda:0')",19.000980973665026,39.2499715089798,0.120945
0,801,83,90,74,9.0,"tensor([-401.3672], device='cuda:0')",20.659229342450697,41.249969601631165,0.11231
0,802,105,89,68,9.0,"tensor([-402.7820], device='cuda:0')",19.784339463324038,39.2499715089798,0.13013
0,803,93,79,88,10.0,"tensor([-420.6058], device='cuda:0')",20.590411329807324,41.749969124794006,0.124575
0,804,92,76,82,9.0,"tensor([-379.1010], device='cuda:0')",19.6519884403795,39.49997127056122,0.115225
0,805,108,80,64,10.0,"tensor([-347.0232], device='cuda:0')",18.165664353393137,35.999974608421326,0.12969
0,806,91,84,70,10.0,"tensor([-374.0575], device='cuda:0')",19.710192465584495,38.749971985816956,0.116655
0,807,95,89,62,10.0,"tensor([-366.3180], device='cuda:0')",19.345517166534332,37.74997293949127,0.117095
0,808,105,90,64,9.0,"tensor([-360.6504], device='cuda:0')",18.225858182714656,38.749971985816956,0.128975
0,809,91,81,87,10.0,"tensor([-430.0047], device='cuda:0')",21.132226638373663,41.99996888637543,0.121275
0,810,91,79,94,10.0,"tensor([-489.2124], device='cuda:0')",23.057750691165865,43.24996769428253,0.122815
0,811,101,83,77,9.0,"tensor([-430.0865], device='cuda:0')",20.926232581736944,39.99997079372406,0.128535
0,812,87,64,88,10.0,"tensor([-330.5962], device='cuda:0')",18.273002198784294,37.99997270107269,0.11121
0,813,85,84,89,10.0,"tensor([-439.7584], device='cuda:0')",21.6017310467888,43.24996769428253,0.117535
0,814,84,86,79,10.0,"tensor([-422.3336], device='cuda:0')",21.451794132627697,41.499969363212585,0.112035
0,815,72,96,89,10.0,"tensor([-498.5604], device='cuda:0')",23.97080182572573,46.24996483325958,0.10802
0,816,102,86,65,9.0,"tensor([-391.2424], device='cuda:0')",19.951569336639505,37.99997270107269,0.12672
0,817,97,88,82,10.0,"tensor([-453.2636], device='cuda:0')",21.466597891679275,42.74996817111969,0.12925
0,818,99,86,63,8.0,"tensor([-329.9798], device='cuda:0')",17.731844951706606,37.24997341632843,0.123695
0,819,94,83,74,10.0,"tensor([-397.2909], device='cuda:0')",20.27090424987157,39.2499715089798,0.11891
0,820,114,72,68,10.0,"tensor([-322.8007], device='cuda:0')",17.019675682687502,35.24997532367706,0.13497
0,821,110,84,72,9.0,"tensor([-415.1049], device='cuda:0')",20.050740022128238,39.2499715089798,0.135685
0,822,110,73,72,9.0,"tensor([-341.8106], device='cuda:0')",17.82449979243763,36.49997413158417,0.13453
0,823,90,85,80,9.0,"tensor([-446.2021], device='cuda:0')",22.058810025234433,41.249969601631165,0.120395
0,824,106,75,72,10.0,"tensor([-360.4640], device='cuda:0')",18.68378377423839,36.99997365474701,0.12793
0,825,96,77,76,10.0,"tensor([-365.3358], device='cuda:0')",19.033121396731364,38.249972462654114,0.12067
0,826,86,94,58,9.0,"tensor([-362.2676], device='cuda:0')",19.696417039831584,37.99997270107269,0.108405
0,827,82,96,74,10.0,"tensor([-436.5839], device='cuda:0')",21.845224673031932,42.49996840953827,0.114125
0,828,78,94,81,9.0,"tensor([-461.0891], device='cuda:0')",22.76579605842473,43.999966979026794,0.10945
0,829,90,98,67,10.0,"tensor([-421.1060], device='cuda:0')",20.96665392757631,41.499969363212585,0.121165
0,830,81,80,96,10.0,"tensor([-442.3328], device='cuda:0')",21.7324768830859,44.249966740608215,0.112475
0,831,101,84,77,10.0,"tensor([-402.9271], device='cuda:0')",19.808194325269973,40.4999703168869,0.129305
0,832,91,94,67,10.0,"tensor([-406.6950], device='cuda:0')",20.569432044350027,40.4999703168869,0.12012
0,833,101,88,68,9.0,"tensor([-414.7890], device='cuda:0')",20.614773668674935,39.2499715089798,0.126995
0,834,113,77,79,10.0,"tensor([-428.1623], device='cuda:0')",20.343854035282003,39.2499715089798,0.14025
0,835,89,101,66,9.0,"tensor([-416.5212], device='cuda:0')",20.647878219769492,41.749969124794006,0.117205
0,836,102,92,65,10.0,"tensor([-398.0098], device='cuda:0')",19.80500762785954,39.49997127056122,0.1298
0,837,90,83,76,9.0,"tensor([-387.3497], device='cuda:0')",20.00701625823945,39.74997103214264,0.116545
0,838,89,91,74,10.0,"tensor([-419.9111], device='cuda:0')",21.038373135851593,41.249969601631165,0.11913
0,839,95,91,64,10.0,"tensor([-376.3347], device='cuda:0')",19.424029780874044,38.749971985816956,0.122485
0,840,115,70,60,10.0,"tensor([-298.1766], device='cuda:0')",16.510195218368757,32.49997794628143,0.132
0,841,93,100,69,8.0,"tensor([-433.0747], device='cuda:0')",20.984720110800826,42.24996864795685,0.12342
0,842,88,93,75,10.0,"tensor([-423.7469], device='cuda:0')",20.969170036938394,41.99996888637543,0.117095
0,843,94,78,67,10.0,"tensor([-308.9256], device='cuda:0')",17.37655941981464,36.24997437000275,0.117755
0,844,89,98,68,8.0,"tensor([-428.7108], device='cuda:0')",21.259790943825944,41.749969124794006,0.120285
0,845,97,72,75,9.0,"tensor([-337.5538], device='cuda:0')",18.278678207558993,36.74997389316559,0.11616
0,846,78,100,73,10.0,"tensor([-448.1877], device='cuda:0')",22.35357175002327,43.24996769428253,0.11099
0,847,92,82,84,10.0,"tensor([-450.1543], device='cuda:0')",21.998048550990777,41.749969124794006,0.12331
0,848,89,92,69,9.0,"tensor([-373.5992], device='cuda:0')",19.376988633535802,40.24997055530548,0.11913
0,849,95,91,69,10.0,"tensor([-366.2874], device='cuda:0')",18.746067590682824,39.99997079372406,0.12133
0,850,96,94,81,10.0,"tensor([-481.5750], device='cuda:0')",22.320096919010652,43.999966979026794,0.129525
0,851,90,87,70,10.0,"tensor([-353.6533], device='cuda:0')",18.757074207316347,39.2499715089798,0.117315
0,852,92,76,73,10.0,"tensor([-343.6765], device='cuda:0')",18.702271430370594,37.49997317790985,0.117535
0,853,105,81,75,9.0,"tensor([-417.7471], device='cuda:0')",20.424317259348616,38.99997174739838,0.132055
0,854,94,87,77,10.0,"tensor([-429.4440], device='cuda:0')",21.125956185797385,41.249969601631165,0.12353
0,855,86,100,63,10.0,"tensor([-420.7874], device='cuda:0')",21.38653319070946,40.74997007846832,0.112255
0,856,93,82,65,9.0,"tensor([-351.1005], device='cuda:0')",19.080197317913797,36.74997389316559,0.11803
0,857,99,78,74,10.0,"tensor([-375.0419], device='cuda:0')",19.386442850503435,38.249972462654114,0.124465
0,858,99,83,67,7.0,"tensor([-370.7054], device='cuda:0')",19.349386313010054,37.74997293949127,0.122155
0,859,107,80,73,9.0,"tensor([-376.5471], device='cuda:0')",18.911527544618224,38.249972462654114,0.13035
0,860,99,91,75,9.0,"tensor([-429.6477], device='cuda:0')",20.716968702749824,41.499969363212585,0.129085
0,861,91,90,69,10.0,"tensor([-377.4945], device='cuda:0')",19.523988525941967,39.99997079372406,0.11627
0,862,100,95,57,8.0,"tensor([-359.1360], device='cuda:0')",18.61010826865418,37.99997270107269,0.123035
0,863,88,92,81,10.0,"tensor([-447.5144], device='cuda:0')",21.644622717994725,43.49996745586395,0.120175
0,864,90,86,71,9.0,"tensor([-368.4683], device='cuda:0')",19.352215413675317,39.2499715089798,0.11847
0,865,98,84,73,10.0,"tensor([-398.4531], device='cuda:0')",20.11273319303405,39.49997127056122,0.12705
0,866,94,87,71,8.0,"tensor([-371.6862], device='cuda:0')",19.165663417088723,39.49997127056122,0.12045
0,867,89,85,78,10.0,"tensor([-380.1408], device='cuda:0')",19.51982973509335,40.74997007846832,0.11836
0,868,109,73,77,10.0,"tensor([-360.6124], device='cuda:0')",18.302113111364623,37.49997317790985,0.132495
0,869,81,80,87,10.0,"tensor([-419.7585], device='cuda:0')",21.392123982490553,41.99996888637543,0.111705
0,870,73,99,70,9.0,"tensor([-404.2029], device='cuda:0')",21.15494577321878,42.24996864795685,0.103895
0,871,104,81,72,10.0,"tensor([-353.6303], device='cuda:0')",18.223725103117264,38.249972462654114,0.126555
0,872,95,81,77,10.0,"tensor([-387.7272], device='cuda:0')",19.840897452969678,39.49997127056122,0.120945
0,873,90,104,68,10.0,"tensor([-446.7040], device='cuda:0')",21.495215824222235,42.99996793270111,0.12001
0,874,98,83,67,9.0,"tensor([-357.3549], device='cuda:0')",18.79958715258607,37.49997317790985,0.121275
0,875,90,97,77,10.0,"tensor([-450.4456], device='cuda:0')",21.566274636918962,43.74996721744537,0.12309
0,876,89,79,87,9.0,"tensor([-414.8228], device='cuda:0')",20.688222789881273,41.749969124794006,0.117205
0,877,89,94,79,10.0,"tensor([-449.1349], device='cuda:0')",21.65265849983419,43.24996769428253,0.1199
0,878,100,88,68,8.0,"tensor([-390.6136], device='cuda:0')",19.74315246588958,38.99997174739838,0.1265
0,879,109,75,82,10.0,"tensor([-403.5457], device='cuda:0')",19.64848471833463,39.49997127056122,0.134035
0,880,95,80,77,10.0,"tensor([-395.2118], device='cuda:0')",20.1636785380764,39.49997127056122,0.121715
0,881,92,92,67,10.0,"tensor([-387.8149], device='cuda:0')",19.925287062769748,39.99997079372406,0.11946
0,882,89,89,73,9.0,"tensor([-395.9249], device='cuda:0')",20.21705890785481,40.4999703168869,0.117205
0,883,106,85,68,10.0,"tensor([-387.9709], device='cuda:0')",19.399602566108566,38.499972224235535,0.129855
0,884,105,98,68,9.0,"tensor([-469.9702], device='cuda:0')",21.84500508182218,41.499969363212585,0.135905
0,885,96,72,87,10.0,"tensor([-374.7442], device='cuda:0')",19.122537886358653,39.99997079372406,0.124905
0,886,103,85,81,9.0,"tensor([-443.9654], device='cuda:0')",20.934002187283067,41.499969363212585,0.133375
0,887,100,85,67,9.0,"tensor([-379.7368], device='cuda:0')",19.465266340338285,38.249972462654114,0.127655
0,888,93,79,78,10.0,"tensor([-383.2507], device='cuda:0')",19.80698838774115,39.2499715089798,0.120725
0,889,85,104,74,10.0,"tensor([-455.0339], device='cuda:0')",21.795613909699732,44.74996626377106,0.119075
0,890,101,66,69,10.0,"tensor([-288.9311], device='cuda:0')",16.45549940462303,33.74997675418854,0.117755
0,891,103,84,72,9.0,"tensor([-379.0508], device='cuda:0')",19.074313248719832,38.99997174739838,0.127985
0,892,95,81,81,9.0,"tensor([-420.2993], device='cuda:0')",20.850181997416666,40.4999703168869,0.120945
0,893,95,92,76,10.0,"tensor([-425.9661], device='cuda:0')",20.621415953375458,41.99996888637543,0.124795
0,894,95,84,74,9.0,"tensor([-414.7568], device='cuda:0')",20.880422219744492,39.74997103214264,0.12133
0,895,98,85,78,10.0,"tensor([-398.2462], device='cuda:0')",19.645582212463477,40.74997007846832,0.126665
0,896,100,87,75,9.0,"tensor([-415.2116], device='cuda:0')",20.34159097322867,40.4999703168869,0.12881
0,897,89,78,77,9.0,"tensor([-362.9275], device='cuda:0')",19.29609525173933,38.99997174739838,0.113355
0,898,113,72,74,10.0,"tensor([-369.2330], device='cuda:0')",18.768329137008507,36.49997413158417,0.13563
0,899,83,91,74,9.0,"tensor([-399.5826], device='cuda:0')",20.510306026538917,41.249969601631165,0.11385
0,900,100,98,70,10.0,"tensor([-468.3782], device='cuda:0')",21.953344671403183,41.99996888637543,0.130735
0,901,101,84,81,10.0,"tensor([-431.3240], device='cuda:0')",20.648483745753765,41.249969601631165,0.130075
0,902,85,108,65,10.0,"tensor([-432.2961], device='cuda:0')",21.182392627084297,43.24996769428253,0.11561
0,903,95,87,76,8.0,"tensor([-431.3640], device='cuda:0')",21.19378559905025,40.999969840049744,0.124025
0,904,89,78,87,10.0,"tensor([-428.5824], device='cuda:0')",21.32183735673206,41.249969601631165,0.11913
0,905,95,89,68,9.0,"tensor([-386.5760], device='cuda:0')",19.72816293645236,39.2499715089798,0.120945
0,906,99,85,62,10.0,"tensor([-342.3338], device='cuda:0')",18.28759119777781,36.99997365474701,0.122925
0,907,96,77,82,10.0,"tensor([-398.3187], device='cuda:0')",20.11469397164297,39.99997079372406,0.123365
0,908,92,88,75,9.0,"tensor([-410.5472], device='cuda:0')",20.549007226329515,40.999969840049744,0.121
0,909,95,87,76,10.0,"tensor([-389.4642], device='cuda:0')",19.457352828855313,40.74997007846832,0.12441
0,910,100,96,64,10.0,"tensor([-393.2647], device='cuda:0')",19.48560565290511,39.99997079372406,0.128425
0,911,91,92,67,8.0,"tensor([-399.0893], device='cuda:0')",20.389987763576208,39.74997103214264,0.11781
0,912,104,74,79,10.0,"tensor([-384.8358], device='cuda:0')",19.43675909310956,38.499972224235535,0.129635
0,913,106,95,70,9.0,"tensor([-457.7609], device='cuda:0')",21.36899070879548,41.499969363212585,0.135245
0,914,89,90,60,10.0,"tensor([-341.3189], device='cuda:0')",18.630888443197108,37.74997293949127,0.115665
0,915,107,87,58,10.0,"tensor([-353.5724], device='cuda:0')",18.4464180640625,36.24997437000275,0.12727
0,916,101,88,66,10.0,"tensor([-392.5031], device='cuda:0')",19.800968691524044,38.499972224235535,0.123145
0,917,104,82,70,10.0,"tensor([-384.4596], device='cuda:0')",19.489246438388363,37.99997270107269,0.12848
0,918,88,77,84,10.0,"tensor([-381.0750], device='cuda:0')",19.72301823046429,40.24997055530548,0.117095
0,919,101,78,73,10.0,"tensor([-364.1377], device='cuda:0')",18.854155768972955,37.74997293949127,0.12661
0,920,87,83,85,10.0,"tensor([-431.4222], device='cuda:0')",21.372535943656285,41.99996888637543,0.11891
0,921,87,98,74,9.0,"tensor([-464.4177], device='cuda:0')",22.411182921552406,42.99996793270111,0.11968
0,922,85,82,71,9.0,"tensor([-369.5537], device='cuda:0')",20.06091256312901,38.249972462654114,0.111375
0,923,99,89,70,9.0,"tensor([-384.2645], device='cuda:0')",19.329446055854188,39.99997079372406,0.126775
0,924,98,83,73,10.0,"tensor([-391.6129], device='cuda:0')",19.92912219404646,38.99997174739838,0.125125
0,925,103,87,79,10.0,"tensor([-444.2603], device='cuda:0')",20.922052396360677,41.749969124794006,0.13222
0,926,87,90,78,9.0,"tensor([-435.1664], device='cuda:0')",21.522535817222852,41.99996888637543,0.116215
0,927,117,69,67,10.0,"tensor([-334.0506], device='cuda:0')",17.550385463430654,34.24997627735138,0.13453
0,928,95,89,79,10.0,"tensor([-423.4113], device='cuda:0')",20.548466689700522,41.99996888637543,0.126335
0,929,98,90,77,9.0,"tensor([-437.6925], device='cuda:0')",20.90753440358588,41.749969124794006,0.130515
0,930,100,82,77,10.0,"tensor([-412.4455], device='cuda:0')",20.303214875237728,39.74997103214264,0.125345
0,931,97,98,63,10.0,"tensor([-426.3381], device='cuda:0')",21.033902032040924,40.24997055530548,0.125015
0,932,87,85,77,10.0,"tensor([-393.5341], device='cuda:0')",20.20581117588054,40.4999703168869,0.118525
0,933,97,87,78,9.0,"tensor([-417.5264], device='cuda:0')",20.40361377183092,41.249969601631165,0.12694
0,934,87,83,83,10.0,"tensor([-396.6113], device='cuda:0')",20.07311048490463,41.749969124794006,0.114675
0,935,102,83,64,10.0,"tensor([-343.2158], device='cuda:0')",18.241054451751786,36.74997389316559,0.12364
0,936,97,80,79,10.0,"tensor([-401.1491], device='cuda:0')",20.132800514693372,39.74997103214264,0.1254
0,937,93,91,63,8.0,"tensor([-367.1531], device='cuda:0')",19.320838944797934,38.749971985816956,0.11495
0,938,94,80,75,10.0,"tensor([-379.3502], device='cuda:0')",19.725892075288844,38.99997174739838,0.12045
0,939,89,91,80,10.0,"tensor([-440.5442], device='cuda:0')",21.441333078098697,42.99996793270111,0.1199
0,940,112,73,70,10.0,"tensor([-361.5257], device='cuda:0')",18.54802853135648,35.999974608421326,0.135905
0,941,97,79,90,10.0,"tensor([-456.3189], device='cuda:0')",21.647543118937516,42.49996840953827,0.12925
0,942,98,93,61,10.0,"tensor([-369.3259], device='cuda:0')",19.072409574725917,38.749971985816956,0.122815
0,943,100,81,72,9.0,"tensor([-369.8277], device='cuda:0')",19.04050281322874,38.499972224235535,0.125345
0,944,89,93,77,9.0,"tensor([-434.9334], device='cuda:0')",21.199793923236285,42.74996817111969,0.12144
0,945,104,88,59,10.0,"tensor([-367.8664], device='cuda:0')",19.13046707135748,36.99997365474701,0.12694
0,946,95,99,67,10.0,"tensor([-440.9493], device='cuda:0')",21.369718772205758,41.749969124794006,0.125565
0,947,113,76,66,8.0,"tensor([-352.8256], device='cuda:0')",18.221558288251067,35.499975085258484,0.132935
0,948,95,95,69,10.0,"tensor([-419.6988], device='cuda:0')",20.711377562602628,40.999969840049744,0.122485
0,949,90,87,80,10.0,"tensor([-405.5082], device='cuda:0')",20.237341976510756,41.749969124794006,0.12001
0,950,86,90,78,9.0,"tensor([-432.0160], device='cuda:0')",21.487191565496126,42.24996864795685,0.11341
0,951,105,67,75,10.0,"tensor([-325.3069], device='cuda:0')",17.55768253283221,35.499975085258484,0.125895
0,952,86,84,72,10.0,"tensor([-352.2406], device='cuda:0')",18.918377382311327,38.99997174739838,0.11264
0,953,98,79,80,10.0,"tensor([-389.8148], device='cuda:0')",19.56516357178615,39.99997079372406,0.125895
0,954,103,89,70,10.0,"tensor([-424.2666], device='cuda:0')",20.687964739533893,39.74997103214264,0.131835
0,955,91,89,76,10.0,"tensor([-422.9424], device='cuda:0')",20.928127550494928,41.249969601631165,0.12089
0,956,100,84,76,10.0,"tensor([-421.9959], device='cuda:0')",20.731718386881624,39.99997079372406,0.12804
0,957,99,81,72,9.0,"tensor([-369.1273], device='cuda:0')",19.070425460905962,38.499972224235535,0.12562
0,958,97,91,68,9.0,"tensor([-370.5830], device='cuda:0')",18.86327030006214,39.74997103214264,0.12386
0,959,93,88,62,10.0,"tensor([-358.5014], device='cuda:0')",19.232499202590727,37.49997317790985,0.117645
0,960,101,94,65,9.0,"tensor([-404.0400], device='cuda:0')",19.916334290487264,39.74997103214264,0.12661
0,961,109,78,72,10.0,"tensor([-390.6619], device='cuda:0')",19.474892073012455,37.49997317790985,0.13134
0,962,99,90,63,10.0,"tensor([-361.8913], device='cuda:0')",18.752965358610723,38.249972462654114,0.12639
0,963,91,85,79,9.0,"tensor([-407.5225], device='cuda:0')",20.43724264913038,40.999969840049744,0.119735
0,964,104,85,73,10.0,"tensor([-410.8721], device='cuda:0')",20.164110192332334,39.49997127056122,0.129635
0,965,90,90,76,9.0,"tensor([-399.9324], device='cuda:0')",19.999988006929925,41.499969363212585,0.121165
0,966,94,90,65,10.0,"tensor([-383.5493], device='cuda:0')",19.846373849761594,38.99997174739838,0.11968
0,967,101,82,63,10.0,"tensor([-330.6695], device='cuda:0')",17.926819273838543,36.24997437000275,0.124685
0,968,100,78,77,9.0,"tensor([-373.6841], device='cuda:0')",19.0431261314627,38.99997174739838,0.12727
0,969,92,85,78,10.0,"tensor([-380.9926], device='cuda:0')",19.37253762821795,40.74997007846832,0.12023
0,970,112,83,58,10.0,"tensor([-342.0638], device='cuda:0')",17.925879302372042,35.499975085258484,0.133595
0,971,124,83,52,8.0,"tensor([-345.2630], device='cuda:0')",17.704623326673584,33.99997651576996,0.14146
0,972,98,84,60,9.0,"tensor([-326.4568], device='cuda:0')",17.947304055233264,35.999974608421326,0.12166
0,973,107,91,65,10.0,"tensor([-372.8724], device='cuda:0')",18.656833438351466,39.2499715089798,0.13266
0,974,108,88,54,10.0,"tensor([-343.1663], device='cuda:0')",18.17998977303505,35.499975085258484,0.130075
0,975,108,73,68,9.0,"tensor([-315.3125], device='cuda:0')",17.038143242533543,35.499975085258484,0.12892
0,976,105,81,78,10.0,"tensor([-387.6637], device='cuda:0')",19.10131463435281,39.74997103214264,0.131285
0,977,93,77,81,9.0,"tensor([-389.8114], device='cuda:0')",19.98006786364483,39.49997127056122,0.119955
0,978,106,84,82,9.0,"tensor([-433.0824], device='cuda:0')",20.391531938324025,41.499969363212585,0.140635
0,979,90,94,77,9.0,"tensor([-453.2244], device='cuda:0')",21.862055513101463,42.74996817111969,0.119625
0,980,97,99,65,9.0,"tensor([-434.2395], device='cuda:0')",21.10625601079933,40.999969840049744,0.125015
0,981,97,84,77,10.0,"tensor([-407.6246], device='cuda:0')",20.2044452466576,40.4999703168869,0.1254
0,982,101,76,82,10.0,"tensor([-382.5063], device='cuda:0')",19.12547138530373,39.49997127056122,0.130075
0,983,99,83,76,10.0,"tensor([-404.7798], device='cuda:0')",20.17440667137677,39.99997079372406,0.1287
0,984,94,87,83,10.0,"tensor([-441.6771], device='cuda:0')",21.19979772656789,42.49996840953827,0.12353
0,985,106,79,79,10.0,"tensor([-400.1389], device='cuda:0')",19.562150042993274,39.49997127056122,0.131395
0,986,96,86,79,9.0,"tensor([-444.6656], device='cuda:0')",21.523876887018783,41.249969601631165,0.127215
0,987,80,76,91,10.0,"tensor([-441.0932], device='cuda:0')",22.341079223591848,41.749969124794006,0.11044
0,988,87,93,66,9.0,"tensor([-381.9969], device='cuda:0')",19.943077578322914,39.74997103214264,0.11352
0,989,97,86,77,8.0,"tensor([-428.5804], device='cuda:0')",20.81733053158911,40.999969840049744,0.123475
0,990,103,77,71,10.0,"tensor([-358.8375], device='cuda:0')",18.62150314913328,36.99997365474701,0.12683
0,991,90,85,75,10.0,"tensor([-398.3499], device='cuda:0')",20.425987829081713,39.99997079372406,0.116545
0,992,81,96,78,10.0,"tensor([-427.1553], device='cuda:0')",21.258810603005045,43.74996721744537,0.114785
0,993,95,88,85,8.0,"tensor([-441.1790], device='cuda:0')",20.86752457735337,43.24996769428253,0.127875
0,994,81,80,81,10.0,"tensor([-401.7254], device='cuda:0')",21.157012045891445,40.4999703168869,0.109395
0,995,98,76,67,9.0,"tensor([-328.3471], device='cuda:0')",17.945010560328967,35.749974846839905,0.11858
0,996,98,68,81,10.0,"tensor([-365.4758], device='cuda:0')",19.25707381022604,37.49997317790985,0.12166
0,997,101,82,72,9.0,"tensor([-417.6937], device='cuda:0')",20.870575719129512,38.749971985816956,0.12584
0,998,88,106,64,9.0,"tensor([-440.0615], device='cuda:0')",21.530994561558604,42.49996840953827,0.11902
0,999,103,73,70,8.0,"tensor([-322.4455], device='cuda:0')",17.469502446748983,35.749974846839905,0.12606
